apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_230f50d16406,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_230f50d16406,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_230f50d16406 - Investigation Update: Salmonella Outbreak, February 2026 | Salmonella Infection...",https://www.cdc.gov/salmonella/outbreaks/oysters-12-25/investigation.html,src_search_230f50d16406,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_23155caef955,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_23155caef955,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_23155caef955 - Illnesses and deaths from food outbreaks skyrocketed in 2024 ...,https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds,src_search_23155caef955,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_31b14f5b949d,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_31b14f5b949d,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_31b14f5b949d - 18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,https://www.marlerblog.com/case-news/18-food-outbreaks-that-have-kept-me-busy-in-2024,src_search_31b14f5b949d,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_33733b13ba13,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_33733b13ba13,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_33733b13ba13 - Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,src_search_33733b13ba13,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_3faf6631782d,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_3faf6631782d,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_3faf6631782d - Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024...",https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,src_search_3faf6631782d,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_420c4a0f3bfd,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_420c4a0f3bfd,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_420c4a0f3bfd - CDC warns of a Salmonella outbreak linked to cucumbers,https://www.cdc.gov/media/releases/2024/a1129-salmonella-outbreak.html,src_search_420c4a0f3bfd,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_5851bdcbd35f,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_5851bdcbd35f,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_5851bdcbd35f - E. coli, Salmonella, Listeria Oh My! | Marler Blog",https://www.marlerblog.com/case-news/e-coli-salmonella-listeria-oh-my,src_search_5851bdcbd35f,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_58ef4c36918e,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_58ef4c36918e,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_58ef4c36918e - Food Recalls in 2024: Revealing the Statistics - FSNS,https://fsns.com/food-recalls-in-2024-revealing-the-statistics,src_search_58ef4c36918e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_5bda1b341f55,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_5bda1b341f55,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_5bda1b341f55 - Salmonella Outbreak Linked to Cucumbers - AAP Publications,https://publications.aap.org/redbook/resources/29149/Red-Book-Online-Outbreaks-Salmonella-Outbreak,src_search_5bda1b341f55,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_69331015856f,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_69331015856f,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_69331015856f - CDC announces Salmonella outbreak in 13 states linked to ...,https://www.cdc.gov/media/releases/2026/2026-cdc-announces-salmonella-outbreak-in-13-states-linked-to-backyard-poultry-take-steps-to-protect.html,src_search_69331015856f,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_6d137cd3f82a,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_6d137cd3f82a,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_6d137cd3f82a - Egg-linked Salmonella outbreak sickens nearly 100 in 18 states,https://www.cidrap.umn.edu/salmonella/egg-linked-salmonella-outbreak-sickens-nearly-100-18-states,src_search_6d137cd3f82a,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_793a8dd9911b,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_793a8dd9911b,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_793a8dd9911b - Outbreak Investigation of Salmonella: Cucumbers (November 2024) | FDA,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-november-2024,src_search_793a8dd9911b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_95a418d2f831,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_95a418d2f831,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_95a418d2f831 - Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death |...",https://www.cidrap.umn.edu/salmonella/salmonella-outbreak-linked-backyard-poultry-grows-104-illnesses-1-death,src_search_95a418d2f831,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_fdcb0a062e7e,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_fdcb0a062e7e,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_fdcb0a062e7e - Salmonella By the Numbers | Food Safety and Inspection Service,http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,src_search_fdcb0a062e7e,source
