actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",claim_corroboration_review,anomaly,Brazil,P0_critical,22,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_025 - Epidemiological Update - Increase in dengue cases in the Region of the Americas -...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_f4f555107be5; event_005; anom_025; val_result_017,anomaly,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",claim_corroboration_review,anomaly,Brazil,P0_critical,23,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_026 - Epidemiological Update - Increase in dengue cases in the Region of the Americas -...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_f4f555107be5; event_004; anom_026; val_result_018,anomaly,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",claim_corroboration_review,anomaly,Brazil,P0_critical,24,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_027 - Epidemiological Update - Increase in dengue cases in the Region of the Americas -...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_f4f555107be5; event_017; anom_027; val_result_019,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,[Abrir menu principal de navegação](#) [Ministério da Saúde](https://www.gov.br/saude/pt-br) Termos mais buscados * [imposto de renda](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=imposto de renda) * [assinatura](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=assinatura) * [mei](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=mei) * [inss](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=inss) * [enem](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=enem) Termos mais buscados * [imposto de renda](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=imposto de renda) * [assinatura](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=assinatura) * [mei](https://ww...,claim_corroboration_review,anomaly,Brazil,P0_critical,25,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_028 - Brasil registra queda de quase 70% nos casos de dengue nos 2 primeiros meses de 20...,Brasil registra queda de quase 70% nos casos de dengue nos 2 primeiros meses de 2025 — Ministério da Saúde,https://www.gov.br/saude/pt-br/assuntos/noticias/2025/marco/brasil-registra-queda-de-quase-70-nos-casos-de-dengue-nos-2-primeiros-meses-de-2025,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_8a863e6c52f9; event_010; anom_028; val_result_026,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,26,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_001 - Countries/territories reporting dengue cases since March...,"Countries/territories reporting dengue cases since March 2023, and ...",https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_619f95867581_001_cases_unspecified; claim_rec_src_search_619f95867581_001_deaths; src_search_619f95867581; corr_event_001,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,27,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_004 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_89d26cc955fb_005_cases_unspecified; claim_rec_src_search_89d26cc955fb_007_deaths; src_search_89d26cc955fb; corr_event_004,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,28,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_006 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_89d26cc955fb_009_cases_unspecified; src_search_89d26cc955fb; corr_event_006,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,29,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_007 - Epidemiological Update - Increase in dengue cases in the...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_f4f555107be5_001_cases_unspecified; claim_rec_src_search_f4f555107be5_002_cases_unspecified; claim_rec_src_search_f4f555107be5_003_deaths; claim_rec_src_search_f4f555107be5_004_cases_unspecified; claim_rec_src_search_f4f555107be5_005_cases_unspecified; src_search_f4f555107be5; corr_event_007,claim,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"Since the beginning of 2024, over 7.5 million dengue cases and over 3 000 dengue-related deaths have been reported from 73 countries/territories. Most cases globally have been reported from the WHO PAHO region, with Brazil reporting most cases.",anomaly_review,anomaly,Brazil,P1_high,30,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_001 - Countries/territories reporting dengue cases since March 2023, and ...","Countries/territories reporting dengue cases since March 2023, and ...",https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_619f95867581_001; src_search_619f95867581; anom_001,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"In the state rankings, São Paulo reported the highest number of probable cases (2,181,519), while the Federal District leads in disease incidence, with 9,905.2 cases per 100,000 inhabitants.",anomaly_review,anomaly,São Paulo,P1_high,31,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_002 - Brazil MOH: Dengue cases in 2024 - by Robert Herriman,Brazil MOH: Dengue cases in 2024 - by Robert Herriman,https://outbreaknewstoday.substack.com/p/brazil-moh-dengue-cases-in-2024,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_c543063343d0_001; src_search_c543063343d0; anom_002,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"The Brazil Ministry of Health has reported eclipsing the 6 million case mark for in 2024. Official data shows 6,007,048 cases have been reported through June 19, including 3,999 deaths and another 2,831 fatalities under investigation.",anomaly_review,anomaly,Brazil,P1_high,32,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_003 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_89d26cc955fb_001; src_search_89d26cc955fb; anom_003,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,More than 4.2 million cases are classified as confirmed.,anomaly_review,anomaly,Brazil,P1_high,33,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_005 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_89d26cc955fb_003; src_search_89d26cc955fb; anom_005,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"Throughout the Americas, the Pan American Health Organization (PAHO) has reported 9,386,082 cases of dengue; this number is twice as high as the number of cases recorded throughout 2023, 4,617,108 cases.",anomaly_review,anomaly,Brazil,P1_high,34,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_010 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_89d26cc955fb_009; src_search_89d26cc955fb; anom_010,anomaly,An anomaly rule flagged the item for expert inspection.
Outbreak News Today,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"In 2024, Brazil reported record numbers in dengue fever including almost 6.49 million probable cases of the disease, with 5,972 deaths.",anomaly_review,anomaly,Brazil,P1_high,35,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_011 - Brazil dengue 2025: The first three weeks - Outbreak News Today,Brazil dengue 2025: The first three weeks - Outbreak News Today,https://outbreaknewstoday.substack.com/p/brazil-dengue-2025-the-first-three,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_9cacbefd56b5_001; src_search_9cacbefd56b5; anom_011,anomaly,An anomaly rule flagged the item for expert inspection.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",anomaly_review,anomaly,Brazil,P1_high,36,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_013 - Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 202...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_f4f555107be5_001; src_search_f4f555107be5; anom_013,anomaly,An anomaly rule flagged the item for expert inspection.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",anomaly_review,anomaly,Brazil,P1_high,37,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_015 - Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 202...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_f4f555107be5_004; src_search_f4f555107be5; anom_015,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"6,500,034 dengue cases as of August 20241",anomaly_review,anomaly,Brazil,P1_high,38,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_016 - Brazil 2024 Record-Breaking Dengue Outbreak | Dengue.com,Brazil 2024 Record-Breaking Dengue Outbreak | Dengue.com,https://www.dengue.com/Dengue-outbreak-in-Brazil-2024,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_52123c6cbbdd_001; src_search_52123c6cbbdd; anom_016,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png) ![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png) ###### Transparência e Prestação de Contas ### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado ##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro 18.10.2024 ![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-sugando-sangue-humano_45334-157.avif) O Brasil registrou 6,5 milhões de casos prováveis de dengue até 7 de outubro de 2024, de acordo com o [Painel de Monitoramento das Arboviroses](https://www.gov.br/s...",anomaly_review,anomaly,Brazil,P1_high,39,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_017 - Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0cb54d17a3e3_001; src_search_0cb54d17a3e3; anom_017,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png) ![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png) ###### Transparência e Prestação de Contas ### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado ##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro 18.10.2024 ![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-sugando-sangue-humano_45334-157.avif) O Brasil registrou 6,5 milhões de casos prováveis de dengue até 7 de outubro de 2024, de acordo com o [Painel de Monitoramento das Arboviroses](https://www.gov.br/s...",anomaly_review,anomaly,São Paulo,P1_high,40,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_019 - Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0cb54d17a3e3_005; src_search_0cb54d17a3e3; anom_019,anomaly,An anomaly rule flagged the item for expert inspection.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,41,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_08f8dd56800e - Brasil registra mais de 1 milhão de casos de dengue em 2024;...,Brasil registra mais de 1 milhão de casos de dengue em 2024; mortes chegam a 214 | G1,https://g1.globo.com/saude/dengue/noticia/2024/02/29/brasil-registra-mais-de-um-milhao-de-casos-de-dengue-em-2024.ghtml,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_08f8dd56800e,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,42,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_8f2793bd15b1 - Brasil passa a marca de 715 mil casos de dengue em 2024 - Yo...,Brasil passa a marca de 715 mil casos de dengue em 2024 - YouTube,https://www.youtube.com/watch?v=PmGN4kAyeUM,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_8f2793bd15b1,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,43,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_aefdcfcb3ad8 - Epidemia de Dengue: uma análise sobre as projeções para o an...,Epidemia de Dengue: uma análise sobre as projeções para o ano ...,https://www.researchgate.net/publication/382977079_Epidemia_de_Dengue_uma_analise_sobre_as_projecoes_para_o_ano_de_2024,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_aefdcfcb3ad8,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,44,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_de67a8507994 - Dados Dengue Brasil: Análise Completa das Estatísticas 2024-...,Dados Dengue Brasil: Análise Completa das Estatísticas 2024-2025,https://techdengue.com/dados-dengue-brasil-analise-completa-das-estatisticas-2024-2025,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_de67a8507994,source,Publisher or source identity uncertainty can affect source independence and credibility.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,,claim_corroboration_review,anomaly,Brazil,P1_high,45,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_032 - event_001,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_001; anom_032,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,,claim_corroboration_review,anomaly,Brazil,P1_high,46,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_033 - event_008,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_008; anom_033,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,,claim_corroboration_review,anomaly,Brazil,P1_high,47,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_034 - event_009,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_009; anom_034,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,[Abrir menu principal de navegação](#) [Ministério da Saúde](https://www.gov.br/saude/pt-br) Termos mais buscados * [imposto de renda](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=imposto de renda) * [assinatura](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=assinatura) * [mei](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=mei) * [inss](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=inss) * [enem](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=enem) Termos mais buscados * [imposto de renda](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=imposto de renda) * [assinatura](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=assinatura) * [mei](https://ww...,claim_corroboration_review,duplicate_event_clustering,Brazil,P1_high,48,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_006 - Brasil registra queda de quase 70% nos casos de dengue nos 2 primeiros meses de...,Brasil registra queda de quase 70% nos casos de dengue nos 2 primeiros meses de 2025 — Ministério da Saúde,https://www.gov.br/saude/pt-br/assuntos/noticias/2025/marco/brasil-registra-queda-de-quase-70-nos-casos-de-dengue-nos-2-primeiros-meses-de-2025,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_8a863e6c52f9_001; event_006,record,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"Since the beginning of 2024, over 7.5 million dengue cases and over 3 000 dengue-related deaths have been reported from 73 countries/territories. Most cases globally have been reported from the WHO PAHO region, with Brazil reporting most cases.",outside_scope_review,record_linking,Brazil,P1_high,49,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,"outside scope review - review_linking_event_002 - Countries/territories reporting dengue cases since March 2023, and ...","Countries/territories reporting dengue cases since March 2023, and ...",https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_619f95867581_001,record,"The item may be outside the requested disease, location, or time window."
