actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 c...",claim_corroboration_review,anomaly,Brazil,P0_critical,21,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,"claim corroboration review - review_anomaly_anom_019 - Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Con...","Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?lang=en,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_0d8e5c276e4c; event_001; anom_019; val_result_013,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-amer...",claim_corroboration_review,anomaly,Brazil,P0_critical,22,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,"claim corroboration review - review_anomaly_anom_020 - Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil","Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil",https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_d40be1c01bdd; event_007; anom_020; val_result_019,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-amer...",claim_corroboration_review,anomaly,Brazil,P0_critical,23,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,"claim corroboration review - review_anomaly_anom_021 - Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil","Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil",https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_d40be1c01bdd; event_007; anom_021; val_result_020,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,"e temperatura e chuvas, decorrentes dos impactos do fenômeno climático El Niño. Como consequência, diversos países, especialmente das Américas, tiveram aumento no número de casos suspeitos de dengue. Até abril de 2024, a Organização Mundial da Saúde (OMS) registrou mais de 7,6 milhões de casos suspeitos de dengue em todo o mundo, com mais de 3 mil óbitos2. Esse aumento ocorreu especialmente na região das Américas, responsável por mais de 90% dos casos notificados. No Brasil, além dos efeitos das anomalias meteorológicas, a grande extensão territorial, o elevado contingente populacional (que corresponde a 32% da população das Américas, excluídos Canadá e Estados Unidos) e as altas sensibilidade e capacidade do sistema de vigilância colocam o Brasil em posição de destaque quando comparado...",claim_corroboration_review,anomaly,Brazil,P0_critical,24,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_022 - [PDF] 2024 - Boletim Epidemiológico,[PDF] 2024 - Boletim Epidemiológico,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_4520d2861241; event_009; anom_022; val_result_023,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 c...",validation_conflict_review,duplicate_event_clustering,Brazil,P1_high,25,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,"validation conflict review - review_duplicate_event_002 - Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and...","Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?lang=en,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_0d8e5c276e4c_001; rec_src_search_0d8e5c276e4c_002; event_002,record,This review item requires human inspection before it should affect downstream interpretation.
Pan American Health Organization,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,26,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_002 - PAHO calls for collective action in response to record in...,PAHO calls for collective action in response to record increase in ...,https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_c19140f0ec24_001_cases_unspecified; claim_rec_src_search_c19140f0ec24_002_deaths; src_search_c19140f0ec24; corr_event_002,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,27,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_003 - Dengue aumentou 400% no Brasil em 2024 em comparação ao a...,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_0cb54d17a3e3_001_cases_probable; claim_rec_src_search_0cb54d17a3e3_001_deaths; claim_rec_src_search_0cb54d17a3e3_002_deaths; claim_rec_src_search_0cb54d17a3e3_003_deaths; claim_rec_src_search_0cb54d17a3e3_004_observation; claim_rec_src_search_0cb54d17a3e3_005_cases_probable; claim_rec_src_search_0cb54d17a3e3_005_deaths; claim_rec_src_search_0cb54d17a3e3_006_cases_unspecified; claim_rec_src_search_0cb54d17a3e3_006_deaths; src_search_0cb54d17a3e3; corr_event_003,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,28,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_004 - Situation Report No 14 - Epidemiological Week 13, 2024 -...","Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil",https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_d40be1c01bdd_001_cases_suspected; claim_rec_src_search_d40be1c01bdd_002_observation; src_search_d40be1c01bdd; corr_event_004,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,29,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_005 - Dengue aumentou 400% no Brasil em 2024 em comparação ao a...,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_0cb54d17a3e3_007_cases_unspecified; claim_rec_src_search_0cb54d17a3e3_007_deaths; src_search_0cb54d17a3e3; corr_event_005,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,30,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_006 - [PDF] 2024 - Boletim Epidemiológico,[PDF] 2024 - Boletim Epidemiológico,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_4520d2861241_001_cases_suspected; claim_rec_src_search_4520d2861241_001_deaths; src_search_4520d2861241; corr_event_006,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-01-01-2024-03-31,Dengue,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,Brazil,P1_high,31,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_007 - [PDF] Informe Epidemiológico DENGUE, CHIKUNGUNYA E ZIKA -...","[PDF] Informe Epidemiológico DENGUE, CHIKUNGUNYA E ZIKA - GHC",https://www.ghc.com.br/files/DENGUE_SE26.pdf,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_2eb1c67db46f_001_cases_suspected; claim_rec_src_search_2eb1c67db46f_002_cases_confirmed; claim_rec_src_search_2eb1c67db46f_003_hospitalizations; claim_rec_src_search_2eb1c67db46f_004_deaths; src_search_2eb1c67db46f; corr_event_007,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-28,Dengue,"Washington, DC, March 28, 2024 (PAHO)- The Pan American Health Organization (PAHO) today warned about the surge in dengue cases in the Americas. As of March 26, 2024, over 3.5 million cases and more than 1,000 deaths have been reported in the region.",anomaly_review,anomaly,Brazil,P1_high,32,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_001 - PAHO calls for collective action in response to record increase in ...,PAHO calls for collective action in response to record increase in ...,https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_c19140f0ec24_001; src_search_c19140f0ec24; anom_001,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-10-18,Dengue,"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png) ![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png) ###### Transparência e Prestação de Contas ### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado ##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro 18.10.2024 ![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-sugando-sangue-humano_45334-157.avif) O Brasil registrou 6,5 milhões de casos prováveis de dengue até 7 de outubro de 2024, de acordo com o [Painel de Monitoramento das Arboviroses](https://www.gov.br/s...",anomaly_review,anomaly,Brazil,P1_high,33,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_003 - Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0cb54d17a3e3_001; src_search_0cb54d17a3e3; anom_003,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-10-18,Dengue,"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png) ![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png) ###### Transparência e Prestação de Contas ### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado ##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro 18.10.2024 ![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-sugando-sangue-humano_45334-157.avif) O Brasil registrou 6,5 milhões de casos prováveis de dengue até 7 de outubro de 2024, de acordo com o [Painel de Monitoramento das Arboviroses](https://www.gov.br/s...",anomaly_review,anomaly,São Paulo,P1_high,34,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_007 - Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0cb54d17a3e3_005; src_search_0cb54d17a3e3; anom_007,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-04-18,Dengue,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-amer...",anomaly_review,anomaly,Brazil,P1_high,35,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_013 - Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil","Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil",https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_d40be1c01bdd_001; src_search_d40be1c01bdd; anom_013,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-01-01-2024-03-31,Dengue,,claim_corroboration_review,anomaly,Brazil,P1_high,36,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_030 - event_003,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_003; anom_030,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 c...",anomaly_review,anomaly,Brazil,P1_high,37,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_008 - Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The gre...","Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?lang=en,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0d8e5c276e4c_001; src_search_0d8e5c276e4c; anom_008,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 c...",anomaly_review,anomaly,Brazil,P1_high,38,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_010 - Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The gre...","Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?lang=en,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0d8e5c276e4c_003; src_search_0d8e5c276e4c; anom_010,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"tam para uma possível nova alta em dezembro, com expectativa de pico entre março e abril de 2025. O estado de São Paulo concentra 32,3% dos casos, totalizando 2,1 milhões de infecções e 1.786 mortes. Na capital paulista, foram registradas 639.066 infecções, com 365 mortes confirmadas. O infectologista Antonio Carlos Bandeira, membro do Comitê de Arboviroses da Sociedade Brasileira de Infectologia (SBI) e assessor técnico do Laboratório Central do Estado da Bahia, destaca que os números de dengue devem permanecer menos expressivos até dezembro, com uma previsão de aumento de casos no início do próximo ano. “O pico da doença deverá ocorrer de março a abril do ano que vem. De maio em diante, a tendência é cair. Neste ano, ficamos durante muitos meses com um platô alto. Não dá para prever s...",anomaly_review,anomaly,São Paulo,P1_high,39,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_014 - Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_0cb54d17a3e3_006; src_search_0cb54d17a3e3; anom_014,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"e temperatura e chuvas, decorrentes dos impactos do fenômeno climático El Niño. Como consequência, diversos países, especialmente das Américas, tiveram aumento no número de casos suspeitos de dengue. Até abril de 2024, a Organização Mundial da Saúde (OMS) registrou mais de 7,6 milhões de casos suspeitos de dengue em todo o mundo, com mais de 3 mil óbitos2. Esse aumento ocorreu especialmente na região das Américas, responsável por mais de 90% dos casos notificados. No Brasil, além dos efeitos das anomalias meteorológicas, a grande extensão territorial, o elevado contingente populacional (que corresponde a 32% da população das Américas, excluídos Canadá e Estados Unidos) e as altas sensibilidade e capacidade do sistema de vigilância colocam o Brasil em posição de destaque quando comparado...",anomaly_review,anomaly,Brazil,P1_high,40,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_015 - [PDF] 2024 - Boletim Epidemiológico,[PDF] 2024 - Boletim Epidemiológico,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_4520d2861241_001; src_search_4520d2861241; anom_015,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-04-18,Dengue,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-amer...",outside_scope_review,record_linking,Brazil,P1_high,41,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,"outside scope review - review_linking_event_007 - Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil","Situation Report No 14 - Epidemiological Week 13, 2024 - Brazil",https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_d40be1c01bdd_001; rec_src_search_d40be1c01bdd_002,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-28,Dengue,"Washington, DC, March 28, 2024 (PAHO)- The Pan American Health Organization (PAHO) today warned about the surge in dengue cases in the Americas. As of March 26, 2024, over 3.5 million cases and more than 1,000 deaths have been reported in the region.",outside_scope_review,record_linking,Brazil,P1_high,42,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_linking_event_008 - PAHO calls for collective action in response to record increase in ...,PAHO calls for collective action in response to record increase in ...,https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_c19140f0ec24_001; rec_src_search_c19140f0ec24_002,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-28,Dengue,"Washington, DC, March 28, 2024 (PAHO)- The Pan American Health Organization (PAHO) today warned about the surge in dengue cases in the Americas. As of March 26, 2024, over 3.5 million cases and more than 1,000 deaths have been reported in the region.",outside_scope_review,record_normalization,Brazil,P1_high,43,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_c19140f0ec24_001 - PAHO calls for collective action in response to record incr...,PAHO calls for collective action in response to record increase in ...,https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_c19140f0ec24_001,record,"The item may be outside the requested disease, location, or time window."
