actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T20:45:54+00:00,secondary_media,https://www.worldmosquitoprogram.org/en/global-progress/brazil,corroboration_support,,,live_search_result,not_assessed,worldmosquitoprogram.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,news_media,Brazil dengue outbreak 2024 record cases deaths emergency January February March,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,8,Tavily,,src_search_87a1569617ed,direct_target_official_fast_path_skips_source_identity,assessed,domain:worldmosquitoprogram_org,,low,medium,"[""source_type""]",news_media,,[],https://www.worldmosquitoprogram.org/en/global-progress/brazil,False,False,False,False,possibly_relevant,not_assessed,Brazil|World Mosquito Program,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://pt.scribd.com/document/731861634/Informe-Semanal-n%C2%BA-06-COE,context_only,,,live_search_result,not_assessed,pt.scribd.com,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"![Scribd](data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyBpZD0iTGF5ZXJfMSIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIiB2aWV3Qm94PSIwIDAgMTAwMCAyNDMuMTkiPgogIDxwYXRoIGQ9Ik0xOTMuMjUsMTUzLjMzYzAsMjUuOTMtMjEuOTgsNDcuODMtNTYuOTgsNDcuODNzLTU2LjU2LTIwLjQxLTU4LjktNDkuNTNoMjguMTdjMi41NiwxNS4zMSwxMy44NywyMy4xNywzMC43MywyMy4xN3MyOS4yNC04LjA4LDI5LjI0LTE5Ljc3YzAtOS41Ni01Ljk4LTE1Ljk0LTE5LjQyLTE4LjkybC0yNC45Ny01LjUzYy0zMC4wOS02LjM4LTQwLjEyLTIxLjktNDAuMTItNDIuMDksMC0yNC44NywyMS4xMy00Ni4zNCw1My4zNS00Ni4zNHM1Mi45MiwyMS4wNCw1NS4yNyw0OC4wNGgtMjguMzhjLTIuMzUtMTQuMDMtMTIuNTkt",,,Indicadores de Dengue Brasil 2024: Informe SE 06 | PDF - Scribd,True,low,primary_or_authoritative,[],[],,official_public_health_agency,boletim epidemiológico especial dengue 2024 semanas epidemiológicas 1 13 casos óbitos Brasil COE emergência saúde pública,extract_context_only,fetch_for_context,context,tavily,Tavily,1,Tavily,,src_search_387675deae44,direct_target_official_fast_path_skips_source_identity,assessed,domain:pt_scribd_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://pt.scribd.com/document/731861634/Informe-Semanal-n%C2%BA-06-COE,True,False,False,False,possibly_relevant,not_assessed,Indicadores de Dengue Brasil 2024: Informe SE 06 | PDF - Scribd,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://sindag.org.br/site-antigo/wp-content/uploads/2024/02/COE-Dengue-Informe-01-LEd_.pdf,context_only,,,live_search_result,not_assessed,sindag.org.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"Power BI Desktop CASOS/100 MIL HABITANTES INDICADORES DE DENGUE (2024) CASOS PROVÁVEIS ÓBITOS CONFIRMADOS ÓBITOS EM INVESTIGAÇÃO CASOS GRAVES 2024 2023 Legenda: Nº DE CASOS PROVÁVEIS DE DENGUE POR SEMANA EPIDEMIOLÓGICA, BRASIL, 2023 E 2024 Fonte: SINAN.
Os dados de Dengue apresentados neste informe referem-se ao período entre as Semanas Epidemiológicas (SE) 01 a 05 de 2024 com atualização a data deste informe, com comparações com o mesmo período de 2023. Outras informações mais detalhadas sobre Dengue, Zika e Chikungunya podem ser acessadas pelo painel de monitoramento dos casos em: https://ww",,,[PDF] INDICADORES DE DENGUE (2024) Nº DE CASOS PROVÁVEIS DE ...,True,low,primary_or_authoritative,[],[],,official_public_health_agency,boletim epidemiológico especial dengue 2024 semanas epidemiológicas 1 13 casos óbitos Brasil COE emergência saúde pública,extract_context_only,fetch_for_context,context,tavily,Tavily,3,Tavily,,src_search_1e3a74a1fa2c,direct_target_official_fast_path_skips_source_identity,assessed,domain:sindag_org_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://sindag.org.br/site-antigo/wp-content/uploads/2024/02/COE-Dengue-Informe-01-LEd_.pdf,True,False,False,False,possibly_relevant,not_assessed,[PDF] INDICADORES DE DENGUE (2024) Nº DE CASOS PROVÁVEIS DE ...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://static.poder360.com.br/2024/03/boletim-semanal-dengue-ministerio-saude-mar.2024.pdf,context_only,,,live_search_result,not_assessed,static.poder360.com.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"1 INDICADORES DE DENGUE (2024) 2024 2023 genda: º DE CASOS PROVÁVEIS DE DENGUE POR SEMANA EPIDEMIOLÓGICA, BRASIL, 2023 E 2024 Fonte: SINAN.
CASOS/100 MIL HABITANTES CASOS PROVÁVEIS CASOS DE DENGUE GRAVE E DE DENGUE COM SINAIS DE ALARME ÓBITOS CONFIRMADOS ÓBITOS EM INVESTIGAÇÃO LETALIDADE USANDO CASOS GRAVES ATÉ SE 07 EM 2023 EM 2024 CENTRO DE OPERAÇÃODE EMERGENCIAS (COE) INFORME Edição Nº 04 | SE 01 a 9/2024 Atualizado em: 05/03/2024 SEMANAL Letalidade de óbito sobre o total de casos graves (SE 1 a 9) Letalidade de óbito sobre o total de casos prováveis (SE 1 a 9) O gráfico acima apresenta os ",,,[PDF] SEMANAL - Poder360,True,low,primary_or_authoritative,[],[],,official_public_health_agency,boletim epidemiológico especial dengue 2024 semanas epidemiológicas 1 13 casos óbitos Brasil COE emergência saúde pública,extract_context_only,fetch_for_context,context,tavily,Tavily,5,Tavily,,src_search_86d6f702e073,direct_target_official_fast_path_skips_source_identity,assessed,domain:static_poder360_com_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://static.poder360.com.br/2024/03/boletim-semanal-dengue-ministerio-saude-mar.2024.pdf,True,False,False,False,possibly_relevant,not_assessed,[PDF] SEMANAL - Poder360,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://agenciabrasil.ebc.com.br/saude/noticia/2025-01/casos-de-dengue-em-2024-passam-de-64-milhoes-mortes-somam-59-mil,context_only,,,live_search_result,not_assessed,agenciabrasil.ebc.com.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![logo ebc](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/logo-ebc-dark.webp?tb0ok8)
![logo da transparência](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/transparencia.png?tb0ok8)
![logo Agência Brasil](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/agbrasil-color-logo.svg?tb0ok8)
![início](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/icon-home.svg?tb0ok8)
![seta para direita](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/icon-arrow-r",,,"Casos de dengue em 2024 passam de 6,4 milhões; mortes somam 5,9 mil | Agência Brasil",True,low,primary_or_authoritative,[],[],,official_public_health_agency,boletim epidemiológico especial dengue 2024 semanas epidemiológicas 1 13 casos óbitos Brasil COE emergência saúde pública,extract_context_only,fetch_for_context,context,tavily,Tavily,6,Tavily,,src_search_9f1bffa1139f,direct_target_official_fast_path_skips_source_identity,assessed,domain:agenciabrasil_ebc_com_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://agenciabrasil.ebc.com.br/saude/noticia/2025-01/casos-de-dengue-em-2024-passam-de-64-milhoes-mortes-somam-59-mil,True,False,False,False,possibly_relevant,not_assessed,"Casos de dengue em 2024 passam de 6,4 milhões; mortes somam 5,9 mil | Agência Brasil",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://www.dengue.pr.gov.br/Pagina/Boletins-da-Dengue,context_only,,,live_search_result,not_assessed,dengue.pr.gov.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[![Governo do Paraná](https://web.celepar.pr.gov.br/drupal/instbar/images/pr-gov-br-logo.png ""Governo do Paraná"")](https://www.parana.pr.gov.br)

* [Ir para o conteúdo](#main-content ""Ir direto ao assunto principal - atalho nº1"")
* [Ir para a navegação](#main-navigation ""Ir ao menu principal - atalho nº2"")
* [Ir para a busca](#edit-termo ""Ir para a busca - atalho nº3"")
* [Mapa do site](/sitemap ""Ir ao mapa do site - atalho nº5"")

[Redes Sociais do Governo do Paraná](#redes-sociais-parana)

* [Instagram](https://www.instagram.com/governoparana/ ""Instagram"")
* [Twitter](https://twitter.com/gover",,,Boletins da Dengue | Paraná contra a Dengue: Mude sua atitude,True,low,primary_or_authoritative,[],[],,official_public_health_agency,boletim epidemiológico especial dengue 2024 semanas epidemiológicas 1 13 casos óbitos Brasil COE emergência saúde pública,extract_context_only,fetch_for_context,context,tavily,Tavily,8,Tavily,,src_search_066d8ce49c2c,direct_target_official_fast_path_skips_source_identity,assessed,domain:dengue_pr_gov_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.dengue.pr.gov.br/Pagina/Boletins-da-Dengue,True,False,False,False,possibly_relevant,not_assessed,Boletins da Dengue | Paraná contra a Dengue: Mude sua atitude,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://healthpolicy-watch.news/brazil-tries-new-vaccine-as-exponential-rise-in-dengue-cases-plagues-the-americas,insufficient_information,,,live_search_result,not_assessed,healthpolicy-watch.news,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"![Health Policy Watch](https://i0.wp.com/healthpolicy-watch.news/wp-content/uploads/2020/08/HPW-Logo-Full.png?fit=1099%2C206&ssl=1)
![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-twitter.svg)
![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-facebook.svg)
![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-twitter.svg)
![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-facebook.svg)

### Share this:

![Checking for standing water](https://healthpolicy-watch.news/wp-content/uploads/2024/02/De",,,Brazil Tries New Vaccine As 'Exponential' Rise In Dengue Cases Plagues The Americas - Health Policy Watch,True,low,unknown,[],[],,,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,1,Tavily,,src_search_df7c57966665,direct_target_official_fast_path_skips_source_identity,assessed,domain:healthpolicy_watch_news,,low,low,[],unknown,,[],https://healthpolicy-watch.news/brazil-tries-new-vaccine-as-exponential-rise-in-dengue-cases-plagues-the-americas,False,False,False,False,possibly_relevant,not_assessed,Brazil Tries New Vaccine As 'Exponential' Rise In Dengue Cases Plagues The Americas - Health Policy Watch,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T20:45:54+00:00,official_authority,https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"* [English](/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas)
* [Español](/es/noticias/28-3-2024-ops-llama-accion-colectiva-ante-aumento-record-casos-dengue-americas)
* [Português](/pt/noticias/28-3-2024-opas-pede-acao-coletiva-diante-do-aumento-recorde-casos-dengue-nas-americas)

[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    3.",,,PAHO calls for collective action in response to record increase in dengue cases in the Americas - PAHO/WHO | Pan American Health Organization,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_c19140f0ec24,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas,False,False,True,False,possibly_relevant,not_assessed,PAHO calls for collective action in response to record increase in dengue cases in the Americas - PAHO/WHO | Pan American Health Organization,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?format=html&lang=en,context_only,,,live_search_result,not_assessed,scielo.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"![](https://www.scielo.br/media/images/rsbmt_logo.png)

# Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control

![Open-access](https://ds.scielo.org/img/logo-open-access.svg)

## ABSTRACT

In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number",,,"Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",True,low,unknown,[],[],,background_fact_sheet,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,extract_context_only,fetch_for_context,context,tavily,Tavily,4,Tavily,,src_search_6dae7aeadbda,direct_target_official_fast_path_skips_source_identity,assessed,domain:scielo_br,,low,medium,"[""title_or_snippet""]",background_fact_sheet,,[],https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?format=html&lang=en,True,False,False,False,possibly_relevant,not_assessed,"Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
World Health Organization,high,world_health_organization,,2026-06-25T20:45:54+00:00,official_authority,https://www.paho.org/sites/default/files/2024-10/2024-oct-07-phe-epi-alert-dengue-final.pdf,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,"[""Suggested citation: Pan American Health Organization / World Health Organization. Epidemiological Alert: Increase in dengue cases in the Region of the Americas. 7 October 2024. Washington, D.C.; PAHO/WHO: 2024. Pan Ameri""]","Suggested citation: Pan American Health Organization / World Health Organization. Epidemiological Alert: Increase in dengue cases in the Region of the Americas. 7 October 2024. Washington, D.C.; PAHO/WHO: 2024. Pan American Health Organization • www.paho.org • © PAHO/WHO, 2024 Epidemiological Alert Increase in dengue cases in the Americas Region 7 October 2024 Due to the increase in dengue cases reported by countries of the Central American Isthmus and Mexico during 2024 and considering the beginning of the dengue season in South America, the Pan American Health Organization / World Health Org",World Health Organization,,[PDF] Epidemiological Alert Increase in dengue cases in the Americas ...,True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""Suggested citation: Pan American Health Organization / World Health Organization. Epidemiological Alert: Increase in dengue cases in the Region of the Americas. 7 October 2024. Washington, D.C.; PAHO/WHO: 2024. Pan Ameri""]",page_metadata_or_text,international_public_health_agency,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_1a6203f794f1,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/sites/default/files/2024-10/2024-oct-07-phe-epi-alert-dengue-final.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] Epidemiological Alert Increase in dengue cases in the Americas ...,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://beaconbio.org/en/event?eventid=4a4130b0-6a6c-4f10-9859-e2297a985d27,insufficient_information,,,live_search_result,not_assessed,beaconbio.org,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"[![Image 1: BEACON Logo](https://beaconbio.org/beaconLogo.svg)](https://beaconbio.org/en/)

*   [Disease Events](https://beaconbio.org/en/)
*   [About](https://beaconbio.org/en/about)
*   [Resources](https://beaconbio.org/en/resources)
*   [Blog](https://beaconbio.org/en/blog)
*   [Errata](https://beaconbio.org/en/errata)
*   [Contact Us](https://beaconbio.org/en/contact)
*   [Subscribe](https://subscribe.beaconbio.org/beacon-email-subscription)

![Image 2: BEACON Logo](https://beaconbio.org/beaconLogoFull.svg)

* * *

[Disease Events](https://beaconbio.org/en/)

[About](https://beaconbio.org/",,,"Dengue, Brazil - BEACON",True,low,unknown,[],[],,,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,7,Tavily,,src_search_4680c60f7257,direct_target_official_fast_path_skips_source_identity,assessed,domain:beaconbio_org,,low,low,[],unknown,,[],https://beaconbio.org/en/event?eventid=4a4130b0-6a6c-4f10-9859-e2297a985d27,False,False,False,False,possibly_relevant,not_assessed,"Dengue, Brazil - BEACON",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T20:45:54+00:00,official_authority,https://www.paho.org/en/documents/epidemiological-alert-increase-dengue-cases-region-americas-16-february-2024,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"* [English](/en/documents/epidemiological-alert-increase-dengue-cases-region-americas-16-february-2024)
* [Español](/es/documentos/alerta-epidemiologica-aumento-casos-dengue-region-americas-16-febrero-2024)
* [Português](/pt/documentos/alerta-epidemiologico-aumento-casos-dengue-na-regiao-das-americas-16-fevereiro-2024)

[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    3. Tools",,,Epidemiological Alert - Increase in dengue cases in the Region of ...,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_29507a107a69,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/documents/epidemiological-alert-increase-dengue-cases-region-americas-16-february-2024,False,False,True,False,possibly_relevant,not_assessed,Epidemiological Alert - Increase in dengue cases in the Region of ...,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://beaconbio.org/en/report?reportid=0db187f9-42b7-40ad-9530-7e094289df17&eventid=4a4130b0-6a6c-4f10-9859-e2297a985d27,primary_case_claim_support,,,live_search_result,not_assessed,beaconbio.org,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"Track biological threats, share vital information, and collaborate on solutions for community protection and preparedness.
BEACON",,,BEACON,True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue São Paulo Minas Gerais Rio de Janeiro 2024 casos óbitos janeiro fevereiro março secretaria saúde boletim,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_1e36efa321f9,direct_target_official_fast_path_skips_source_identity,assessed,domain:beaconbio_org,,low,low,"[""source_type""]",official_public_health_agency,,[],https://beaconbio.org/en/report?reportid=0db187f9-42b7-40ad-9530-7e094289df17&eventid=4a4130b0-6a6c-4f10-9859-e2297a985d27,False,False,True,False,possibly_relevant,not_assessed,Dengue cases in Brazil drop by more than 70% in 2025 - BEACON,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,official_authority,https://sistemas.saude.rj.gov.br/tabnetbd/dash/dash_dengue.htm,context_only,,,live_search_result,not_assessed,sistemas.saude.rj.gov.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"Informao de Sade

[![Governo do Estado do Rio de Janeiro](https://sistemas.saude.rj.gov.br/scripts/imagem/logo-secretaria.png)](https://www.saude.rj.gov.br/)

## Boletim Epidemiolgico da Dengue - Rio de Janeiro

### Painel de Indicadores

|  |
| --- |
|  |
|  |

|  |
| --- |
| N Taxa de incidncia por 100 mil/hab. segundo Regio de Sade/Municpio de Residncia - 2024 |

|  |
| --- |
| N Taxa de incidncia por 100 mil/hab. segundo Municpios de Residncia - 2024 |

Este painel contm apenas alguns exemplos dos relatrios e grficos possveis de serem gerados pelos tabnet publicados pela Secretaria Estadua",,,Painel de indicadores da Dengue - Rio de Janeiro,True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue São Paulo Minas Gerais Rio de Janeiro 2024 casos óbitos janeiro fevereiro março secretaria saúde boletim,extract_context_only,fetch_for_context,context,tavily,Tavily,3,Tavily,,src_search_2c14c05742aa,direct_target_official_fast_path_skips_source_identity,assessed,domain:sistemas_saude_rj_gov_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://sistemas.saude.rj.gov.br/tabnetbd/dash/dash_dengue.htm,True,False,False,False,possibly_relevant,not_assessed,Painel de indicadores da Dengue - Rio de Janeiro,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,social_media,https://www.youtube.com/watch?v=QS7DQCK31Ms,insufficient_information,,,live_search_result,not_assessed,youtube.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"# Brasil registra mais de 5.600 mortes por dengue em 2024
## Jornalismo TV Cultura
1490000 subscribers
19 likes

### Description
578 views
Posted: 23 Oct 2024
Até essa terça-feira (22), o Painel de Arboviroses do Ministério da Saúde registrou mais de seis milhões e quinhentos mil casos prováveis de dengue. As mortes confirmadas somam 5.661, enquanto as investigadas chegam a 1.413. 

São Paulo é o estado com o maior número de mortes: 1.862. Na sequência estão Minas Gerais, Paraná e Distrito Federal. 

Em 2024, o Brasil atingiu o pior patamar de casos de dengue neste século, com um aumento nos c",,,"Brazil records more than 5,600 deaths from dengue in 2024 - YouTube",True,low,social,[],[],,social_media,dengue São Paulo Minas Gerais Rio de Janeiro 2024 casos óbitos janeiro fevereiro março secretaria saúde boletim,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,5,Tavily,,src_search_aa046585f404,direct_target_official_fast_path_skips_source_identity,assessed,domain:youtube_com,,low,high,"[""domain""]",social_media,,[],https://www.youtube.com/watch?v=QS7DQCK31Ms,True,False,False,False,possibly_relevant,not_assessed,"Brazil records more than 5,600 deaths from dengue in 2024 - YouTube",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
